,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type
1659,39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,11.417388819274958,1
1660,31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,11.170926213548938,1
1661,12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,12.740281803182636,2
1662,12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,23.109576281045197,3
1663,26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,20.54809814425508,2
1664,19,24,15,20.48954522,93.72485075,7.137136973,111.8391951,16.501703945706403,3
1665,39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,22.392835420014197,2
1666,16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,25.085537537321954,2
1667,36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,22.44502242500509,2
1668,37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,25.43151559963759,1
1669,39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,13.45110052752798,1
1670,31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,24.63273222117275,2
1671,18,12,8,12.59093977,91.81668769,6.206053072,119.3916718,27.154031934792112,1
1672,20,20,10,11.86631922,93.68394562,6.976997772,106.060149,12.655452806967292,2
1673,5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,14.717822426835928,1
1674,20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,16.20937179133302,1
1675,25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,22.92781897921299,3
1676,14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,21.559579416776657,3
1677,37,18,12,10.2708877,90.19147747,7.401121811,106.6955204,25.887347343767445,1
1678,26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,11.861813428727714,2
1679,13,22,5,19.667056,90.50096668,7.764040111,100.1737964,10.355936537780083,1
1680,32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,23.61436403669359,1
1681,19,7,9,27.255435,91.71369387,6.969883483,101.139435,16.42877792270614,2
1682,28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,24.740204926385942,2
1683,24,30,11,32.39523995,94.51768464,6.601395755,113.25373,21.525716715643995,3
1684,7,17,10,10.16431299,91.22320999,6.465913274,106.362551,20.63192670949056,1
1685,18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,25.316237537597253,3
1686,7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,28.583340186150693,2
1687,20,23,11,31.8520694,90.12220323,6.407715561,109.9455062,20.02249345533638,3
1688,18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,22.869532887274897,2
1689,34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,14.254746874307283,3
1690,20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,25.539072244651912,3
1691,37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,23.599825691650366,3
1692,12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,16.894401696679736,1
1693,34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,17.506104900338258,3
1694,6,13,9,34.51423957,90.56151463,7.786725333,118.3271968,19.163308249971102,2
1695,27,30,5,32.71748548,90.54608254,7.656978112,113.328978,11.768006354308664,1
1696,13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,27.860009940953976,1
1697,6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,25.60735510337522,2
1698,40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,21.39328988700335,1
1699,31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,15.937523119314164,3
1700,61,68,50,35.21462816,91.49725058,6.793245417,243.0745066,26.906733431816317,1
1701,58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,24.630705355725333,1
1702,45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,17.689887685589287,3
1703,39,65,53,35.33294932,92.11508608,6.560743093,235.6133585,16.71903240081658,2
1704,31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,15.801002180552723,2
1705,70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,28.51272102702705,2
1706,68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,23.133311760793937,3
1707,34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,24.362217189717786,3
1708,38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,20.57806871041672,1
1709,69,64,47,40.21199348,94.50766912,6.993473247,186.6762324,15.998537217446074,1
1710,58,51,47,42.13473976,91.70445386,6.757470637,197.402901,29.96510053555073,1
1711,59,47,53,32.86316618,91.4618874,6.850663232,47.271547,26.025871410582305,2
1712,44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,11.758750963342976,2
1713,56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,13.076911809501064,1
1714,69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,27.59924349991253,1
1715,56,58,49,37.13165026,94.60761797,6.69215564,172.4788062,21.47270928827209,3
1716,49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,22.71343868769598,1
1717,38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,25.44367907664966,2
1718,54,65,47,27.92765919,91.55594211,6.721835879,149.9107557,14.28098187089007,3
1719,57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,21.400903958536936,1
1720,39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,27.51680782535772,2
1721,58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,12.320207864219697,1
1722,61,64,52,43.30204933,92.83405443,6.641098708,110.562229,15.672019150218633,2
1723,34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,26.472415085220625,3
1724,31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,28.25670425292909,1
1725,47,46,52,23.19451074,91.40301608,6.502289473,206.3999208,20.606943190508154,1
1726,32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,10.219504284814157,3
1727,36,59,46,34.28879307,93.61082872,6.721130543,127.2509777,23.42219641313224,1
1728,61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,20.59763893573932,3
1729,70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,17.24999906685082,2
1730,44,56,49,39.23342464,91.25589286,6.519779583,64.4478499,27.566634062193124,1
1731,34,68,51,27.34734861,94.17756725,6.687088098,40.35153141,27.51495608001963,1
1732,50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,26.183722397131493,2
1733,39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,20.285976168436644,1
1734,34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,20.130745125682004,2
1735,44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,12.809403007775856,2
1736,31,62,52,33.7960155,93.00754254,6.99104104,182.026807,22.964571499729807,2
1737,65,62,51,31.53243779,90.87394933,6.511624841,207.0735119,18.957775711030543,1
1738,44,57,53,42.30495821,90.51431779,6.93172108,74.876786,17.770429913323206,3
1739,50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,25.068816466184494,3
1740,43,50,48,28.28222883,91.37059792,6.63016515,179.2720807,24.540671714294103,1
1741,60,46,53,24.48620746,92.98254537,6.761953186,183.49095,10.813331473912516,2
1742,70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,14.210942109074615,2
1743,59,62,52,43.67549305,93.10887229,6.608667684,103.8235658,28.041730230148183,2
1744,60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,13.498886949366664,3
1745,42,60,47,33.46873719,92.12746225,6.834808348,136.8277041,29.622119391729196,1
1746,35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,20.921706614577328,2
1747,34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,18.77062109893473,1
1748,36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,18.03068164167901,2
1749,39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,21.730712007454187,2
1750,37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,19.46664456625801,1
1751,33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,27.67820147200708,2
1752,34,48,48,41.04224355,91.37258067,6.805277038,181.527598,15.73426619316704,3
1753,49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,14.374812486344188,2
1754,40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,22.554211948709074,2
1755,68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,18.330854935563828,3
1756,50,46,52,31.18298415,90.21646909,6.734005648,54.01872359,21.933087138686584,3
1757,65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,21.22727358628693,1
1758,40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,16.915447591455198,3
1759,42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,17.999723092851553,3
1760,49,55,51,24.87212063,93.90560147,6.676578778,135.1694525,20.619743664679493,1
1761,59,62,49,43.36051537,93.35191636,6.941496806,114.778071,28.77414580138868,1
1762,63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,11.309831371911493,2
1763,70,65,52,30.42012134,93.12659793,6.583528529,75.95295,29.31039012136707,2
1764,63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,15.463638590216256,2
1765,40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,15.812551079924324,2
1766,63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,24.05184914662287,3
1767,45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,29.96830156148778,1
1768,66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,18.989186141616887,3
1769,54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,26.59149417677811,2
1770,69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,20.81634125783072,2
1771,67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,12.880182784384491,2
1772,45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,16.67152868568296,1
1773,56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,20.75032364103968,3
1774,70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,19.413015581216605,3
1775,44,47,45,38.73218907,94.73613484,6.579441304,218.142147,18.391528472838345,1
1776,50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,12.67830209075946,1
1777,52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,15.356110722789817,2
1778,35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,19.52105779434329,3
1779,68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,16.461293179091783,2
1780,32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,18.503828246385154,1
1781,32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,12.691603799052496,2
1782,48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,22.17965115410852,1
1783,39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,11.945961317375025,1
1784,49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,12.892683752551337,1
1785,48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,16.968561324686164,3
1786,69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,16.741834928011453,2
1787,53,55,55,33.32315744,91.25271223,6.709668804,234.496633,24.095735927477847,1
1788,38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,11.56234004875522,1
1789,57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,22.223867837770705,1
1790,51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,12.229344875900477,3
1791,56,65,45,38.2016825,93.97379963,6.751298936,218.0908814,14.351445771487692,3
1792,54,66,52,36.56769731,93.79503425,6.867554147,104.4218596,24.49355731481664,3
1793,58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,28.531181252908315,3
1794,68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,12.158081008876223,1
1795,42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,25.366454882396543,3
1796,43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,27.92906065152072,2
1797,35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,12.306331603805344,3
1798,56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,22.13431433463313,3
1799,39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,28.859922890212687,1
1800,18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,25.848772595105103,2
1801,37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,24.07107657655872,2
1802,13,28,33,28.130115,95.64807631,5.686972967,151.0761899,14.66127783457232,3
1803,2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,26.786372404317703,3
1804,10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,13.724500461809814,1
1805,7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,27.98666961602581,1
1806,39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,16.73073733205308,3
1807,34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,23.35090475621889,3
1808,31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,19.01764886400929,1
1809,25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,17.547595379350277,2
1810,16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,26.40740953331289,3
1811,26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,18.117574438098707,1
1812,27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,28.56188591654544,3
1813,37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,18.384330070476658,3
1814,19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,27.59950501573593,3
1815,0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,20.57670167577803,2
1816,31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,25.891091923669727,1
1817,9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,17.55277740851953,2
1818,22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,11.05272560848151,1
1819,31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,27.681269146344203,1
1820,34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,22.469894116469312,3
1821,24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,14.004584887409244,3
1822,1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,22.495507240741382,2
1823,31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,12.574152069211795,2
1824,10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,24.142284407863755,1
1825,36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,11.24208903278504,2
1826,38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,20.03952444600173,2
1827,11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,19.062385610598604,2
1828,16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,11.05834190341838,1
1829,33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,18.2935657813962,3
1830,16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,25.228928159218903,2
1831,32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,12.625081303372337,3
1832,38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,28.29449724086291,3
1833,8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,22.0821728906488,1
1834,23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,14.876704045611946,2
1835,29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,27.998149316613365,3
1836,24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,24.56715739284488,2
1837,32,12,30,25.39241091,98.08951196,5.579845008,218.080385,18.09387348442908,3
1838,30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,19.72179833331019,2
1839,14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,16.634203658287515,2
1840,27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,17.416790208175474,2
1841,40,5,29,28.48444906,97.76865458,5.820978791,160.389421,25.65831556186053,2
1842,17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,13.2375226078302,3
1843,30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,11.009555763380677,1
1844,28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,24.25224762503133,1
1845,39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,16.945426191100967,2
1846,32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,20.43053659143354,1
1847,7,15,32,25.03512351,95.89739958,6.182232762,174.796583,19.77070664765405,2
1848,29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,17.79403942451213,3
1849,34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,24.179420794925647,1
1850,14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,22.675344541677383,3
1851,18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,16.09776051154894,1
1852,7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,26.44792305494764,2
1853,24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,23.206261667690804,2
1854,39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,19.058790654673643,3
1855,29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,15.851283719089109,3
1856,10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,16.6099940590011,3
1857,0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,14.99349287714806,3
1858,32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,17.412679457142016,2
1859,37,10,32,28.96318258,95.16333673,6.165084855,222.803013,12.174878731885316,1
1860,20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,19.288614241246933,1
1861,31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,19.58991367356124,1
1862,17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,20.27668828856517,1
1863,1,12,30,27.754298,95.94643831,5.56222383,131.0900076,28.400944581202737,3
1864,6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,23.78700520580369,3
1865,15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,14.736332609330848,2
1866,27,24,29,26.61423461,96.97300803,6.142010637,191.006688,16.200104463510527,3
1867,3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,25.40115617331712,1
1868,8,26,26,25.54759871,91.64194826,5.702484758,212.867626,17.951842175818115,1
1869,20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,21.683632285849384,3
1870,26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,12.972852034216771,1
1871,1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,18.437517983027025,3
1872,27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,10.536952344835465,2
1873,23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,22.05467331894432,1
1874,0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,11.895978475898856,2
1875,38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,21.81278116743666,1
1876,25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,25.23095719185271,2
1877,40,5,32,26.07010807,96.7036223,5.981169595,143.533473,18.217609908990507,2
1878,0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,21.341096377656136,3
1879,26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,24.90522693546585,1
1880,35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,26.156173665281365,2
1881,19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,15.895201313092835,1
1882,31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,23.74527134815115,3
1883,17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,23.838467121601667,3
1884,2,30,30,26.00175125,94.79998418,6.331051715,209.540094,28.69534537930209,2
1885,30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,12.474496428881569,1
1886,8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,28.180092196465523,2
1887,18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,29.57022162944702,3
1888,8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,28.060707035450054,1
1889,40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,12.210252656801796,2
1890,27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,14.741278343993498,3
1891,21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,28.12604180725749,2
1892,3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,16.93443790337816,2
1893,22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,21.96322763179176,2
1894,27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,15.487296064798892,3
1895,22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,29.45772492848779,2
1896,28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,12.198011201576117,3
1897,23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,11.92328660471102,2
1898,37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,15.359092106395895,2
1899,19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,28.987565067884525,1
1900,133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,28.151764283507717,3
1901,136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,25.180208907319944,2
1902,104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,27.74253815910057,1
1903,133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,14.713067683521118,1
1904,126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,27.36776018446006,3
1905,126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,26.552156408079167,3
1906,113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,16.55843681624998,2
1907,121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,17.731656666551252,3
1908,121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,12.053316118446787,3
1909,129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,19.96078418278641,2
1910,107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,19.26752852271388,1
1911,122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,15.499224597901106,2
1912,140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,20.14844764267223,1
1913,102,49,21,24.69315538,84.84422454,6.253343655,89.799462,20.412640997085227,2
1914,111,40,25,24.484692,84.44932014,6.187455799,90.94342484,19.62375841771384,3
1915,131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,21.64441452211161,1
1916,135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,29.540618719300586,3
1917,100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,13.46017893156329,3
1918,123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,25.451043959019973,2
1919,117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,10.904882585409904,1
1920,121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,14.073355684063886,1
1921,101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,27.81550260634695,1
1922,107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,16.766984283148666,1
1923,100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,28.371856639154164,3
1924,125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,25.389506442999338,3
1925,105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,16.03414939021262,1
1926,102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,18.788352745099555,2
1927,131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,18.305105619287808,2
1928,139,35,15,25.248679,83.4630147,5.898293044,86.55517751,14.897121614712535,2
1929,108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,25.840350215857782,2
1930,118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,27.146712359936515,1
1931,107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,20.29456309019759,3
1932,125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,13.104822277411008,3
1933,113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,20.72493921446361,3
1934,131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,29.052629196736945,1
1935,115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,13.534667485478328,1
1936,113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,23.388197721763337,2
1937,111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,25.703843421335844,2
1938,111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,24.612350370749787,1
1939,122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,23.94513129849401,1
1940,108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,10.893473198635954,2
1941,132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,18.16567313749778,3
1942,103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,10.950341192921014,3
1943,133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,12.356822407038637,2
1944,127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,21.42811371676072,1
1945,110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,19.20594693836033,2
1946,131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,14.077493384495256,1
1947,108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,22.91270387755548,3
1948,122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,21.080100035680427,2
1949,111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,16.446264715540345,1
1950,140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,28.651471114102804,1
1951,100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,12.808849928179969,1
1952,123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,13.858547155976744,2
1953,107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,13.75048118487548,2
1954,118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,28.133405808609727,3
1955,103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,23.597865975941374,2
1956,133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,18.496974931381,1
1957,129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,25.658079513064248,3
1958,116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,11.299444545646748,3
1959,114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,19.537341490138356,3
1960,131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,11.368837456120149,2
1961,107,43,18,22.426733,81.53480799,6.745104394,65.54475812,23.39587454955139,2
1962,123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,16.989144158084784,1
1963,112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,16.548476182735968,1
1964,119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,17.927525764518553,3
1965,130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,18.39284468693581,3
1966,127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,28.28785501593033,1
1967,134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,20.18986891815401,3
1968,109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,24.22831197302924,3
1969,100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,28.177092280000103,2
1970,132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,19.89646830056421,3
1971,102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,18.178618713912197,1
1972,111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,25.065182462428773,1
1973,117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,25.766288275380237,1
1974,136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,13.467257051310288,1
1975,134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,22.873426498240647,3
1976,112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,22.76091181290154,2
1977,105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,13.022598702062304,3
1978,140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,24.064683454107023,2
1979,126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,27.904626369169414,2
1980,106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,11.074538017793024,2
1981,121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,28.914272623918485,1
1982,108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,27.198144361077667,2
1983,116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,27.25517702793857,1
